State Code,County Code,Site Number,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Duration Description,Pollutant Standard,Year,Units of Measure,Exceptional Data Type,Observation Count,Observation Percent,Primary Exceedance Count,Secdary Exceedance Count,Valid Day Count,Required Day Count,Exceptional Data Count,Certification Indicator,Null Data Count,Half MDL Sub Count,Nonregulatory Arithmetic Mean,Arithmetic Mean,Arithmetic Standard Dev,Weighted Arithmetic Mean,Minimum Value,Nonreg First Maximum Value,Nonreg First Maximum DateTime,First Maximum Value,First Maximum DateTime,Second Maximum Value,Second Maximum DateTime,Third Maximum Value,Third Maximum DateTime,Fourth Maximum Value,Fourth Maximum DateTime,50th Perecentile,75th Perecentile,90th Perecentile,95th Perecentile,98th Perecentile,99th Perecentile,Method Count,Tribe Name,State Name,County Name,City Name,Local Site Name,Address,MSA or CBSA Name,Data Source
6,83,1008,88101,3,34.942872,-120.435611,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2019,Micrograms/cubic meter (LC),No Events,359,98,.,.,359,365,0,Certified,0,0,,4.816156,2.690022,4.83805431634426,-0.3,,,14.7,2019-04-09 00:00,14.2,2019-04-23 00:00,13.2,2019-04-22 00:00,12.8,2019-06-07 00:00,4.3,6.3,8.5,10.1,12,12.8,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,42602,1,34.942872,-120.435611,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2019,Parts per billion,No Events,8205,94,0,.,355,365,0,Certified,555,0,,12.428732,6.612684,.,2.5,,,33.7,2019-10-24 18:00,32.6,2019-01-26 18:00,30.8,2019-12-16 18:00,29.6,2019-11-01 18:00,10.8,16.8,22.4,24.7,26.4,29.6,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,42602,1,34.942872,-120.435611,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,2019,Parts per billion,No Events,8205,94,.,.,355,365,0,Certified,555,0,,5.28039,3.926959,.,0,,,33.7,2019-10-24 18:00,32.6,2019-01-26 18:00,30.8,2019-12-16 18:00,29.6,2019-11-01 18:00,4.1,6.3,10.2,13.4,17.9,20.6,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
,,,,,,,,,,,,,,,,,,,,,,,,,8.854561,5.2698215,,,,,,,,,,,,,7.45,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,83,1008,42601,1,34.942872,-120.435611,NAD83,Nitric oxide (NO),1 HOUR,,2019,Parts per billion,No Events,8205,94,.,.,355,365,0,Certification not required,555,0,,2.052456,2.758057,.,-2.1,,,46.8,2019-04-23 06:00,42.9,2019-10-04 06:00,40.1,2019-12-13 09:00,39.2,2019-12-19 07:00,1.7,2.7,3.8,5.4,8.8,13,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,42603,1,34.942872,-120.435611,NAD83,Oxides of nitrogen (NOx),1 HOUR,,2019,Parts per billion,No Events,8205,94,.,.,355,365,0,Certification not required,555,0,,7.333845,5.827341,.,-1.5,,,63.4,2019-04-23 06:00,62.5,2019-10-04 06:00,61,2019-10-18 06:00,59.9,2019-12-13 09:00,6,8.5,13.3,18.2,25,31.3,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,42101,3,34.942872,-120.435611,NAD83,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019,Parts per million,No Events,8362,95,0,0,365,365,0,Certified,398,0,,0.159662,0.082838,.,0.051,,,3.465,2019-05-24 18:00,2.36,2019-05-24 19:00,1.32,2019-05-24 20:00,0.905,2019-09-20 17:00,0.142,0.175,0.231,0.285,0.374,0.444,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,42101,3,34.942872,-120.435611,NAD83,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019,Parts per million,No Events,8671,99,0,0,365,365,0,Certified,0,0,,0.153685,0.067787,.,0.1,,,1.2,2019-05-24 20:00,1.2,2019-05-24 21:00,1.2,2019-05-24 22:00,1.1,2019-05-24 19:00,0.1,0.2,0.2,0.3,0.3,0.3,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,44201,1,34.942872,-120.435611,NAD83,Ozone,1 HOUR,Ozone 1-hour 1979,2019,Parts per million,No Events,8244,98,0,0,357,365,0,Certified,516,0,,0.035591,0.007062,.,0.019,,,0.059,2019-03-19 15:00,0.055,2019-10-06 14:00,0.052,2019-10-05 12:00,0.051,2019-10-07 11:00,0.036,0.041,0.044,0.047,0.05,0.051,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,44201,1,34.942872,-120.435611,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2019,Parts per million,No Events,6057,98,0,0,356,365,0,Certified,0,0,,0.032331,0.006581,.,0.017,,,0.052,2019-03-19 11:00,0.046,2019-03-17 10:00,0.046,2019-09-13 10:00,0.045,2019-03-14 10:00,0.032,0.037,0.041,0.043,0.044,0.045,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
6,83,1008,62201,2,34.942872,-120.435611,NAD83,Relative Humidity,1 HOUR,,2019,Percent relative humidity,No Events,8698,99,.,.,360,365,0,Certification not required,62,0,,73.503645,19.009055,.,6.1,,,101,2019-12-11 22:00,100.5,2019-11-27 03:00,100.4,2019-11-06 07:00,100.4,2019-11-06 08:00,76.9,89.2,94.5,96.8,98.8,99.4,1,,California,Santa Barbara,Santa Maria,Santa Maria,906 S BROADWAY - SANTA MARIA,"Santa Maria-Santa Barbara, CA",AQS Data Mart
